date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:30:30	166233/166233	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2013:00:28%20GMT	https://ca.escortsaffair.com/windsor	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/windsor.html	(from )
18:30:30	465/465	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2013%20Aug%202021%2013:00:29%20GMT	https://ca.escortsaffair.com/robots.txt		(from )
18:30:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Aug%202021%2013:00:30%20GMT	http://static.escortsaffair.com/resources/css/bootstrap.min.css	C:/xampp/htdocs/%20erosr/erosre/static.escortsaffair.com/resources/css/bootstrap.min.1.delayed	(from https://ca.escortsaffair.com/windsor)
18:30:31	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Aug%202021%2013:00:30%20GMT	http://static.escortsaffair.com/resources/css/common.css	C:/xampp/htdocs/%20erosr/erosre/static.escortsaffair.com/resources/css/common.css	(from https://ca.escortsaffair.com/windsor)
18:30:31	153182/153182	---MCZ	200	added ('OK')	text/css	date:Sun,%2013%20Jun%202021%2012:16:15%20GMT	https://static.escortsaffair.com/resources/css/bootstrap.min.css	C:/xampp/htdocs/%20erosr/erosre/static.escortsaffair.com/resources/css/bootstrap.min.css	(from https://ca.escortsaffair.com/windsor)
18:30:31	5677/5677	---MCZ	200	added ('OK')	text/css	date:Sun,%2013%20Jun%202021%2012:15:53%20GMT	https://static.escortsaffair.com/resources/css/common.css	C:/xampp/htdocs/%20erosr/erosre/static.escortsaffair.com/resources/css/common.css	(from https://ca.escortsaffair.com/windsor)
18:30:32	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Aug%202021%2013:00:31%20GMT	http://img.escortsaffair.com/resources/img/logo.png	C:/xampp/htdocs/%20erosr/erosre/img.escortsaffair.com/resources/img/logo.5.delayed	(from https://ca.escortsaffair.com/windsor)
18:30:32	6003/6003	---M--	200	added ('OK')	image/png	date:Wed,%2007%20Jul%202021%2014:34:43%20GMT	https://img.escortsaffair.com/resources/img/logo.png	C:/xampp/htdocs/%20erosr/erosre/img.escortsaffair.com/resources/img/logo.png	(from https://ca.escortsaffair.com/windsor)
18:30:34	166401/166401	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2013:00:33%20GMT	https://ca.escortsaffair.com/barrie	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/barrie.html	(from https://ca.escortsaffair.com/windsor)
18:30:37	166971/166971	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2013:00:35%20GMT	https://ca.escortsaffair.com/belleville	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/belleville.html	(from https://ca.escortsaffair.com/windsor)
18:30:38	167202/167202	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2013:00:36%20GMT	https://ca.escortsaffair.com/brantford	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/brantford.html	(from https://ca.escortsaffair.com/windsor)
18:30:38	118936/118936	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2013:00:37%20GMT	https://ca.escortsaffair.com/chatham	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/chatham.html	(from https://ca.escortsaffair.com/windsor)
18:30:39	168472/168472	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2013:00:38%20GMT	https://ca.escortsaffair.com/cornwall	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/cornwall.html	(from https://ca.escortsaffair.com/windsor)
18:30:40	118928/118928	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2013:00:39%20GMT	https://ca.escortsaffair.com/guelph	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/guelph.html	(from https://ca.escortsaffair.com/windsor)
18:30:41	166522/166522	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2013:00:40%20GMT	https://ca.escortsaffair.com/hamilton	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/hamilton.html	(from https://ca.escortsaffair.com/windsor)
18:30:43	166816/166816	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2013:00:42%20GMT	https://ca.escortsaffair.com/kingston	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/kingston.html	(from https://ca.escortsaffair.com/windsor)
18:30:46	166388/166388	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2013:00:44%20GMT	https://ca.escortsaffair.com/kitchener	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/kitchener.html	(from https://ca.escortsaffair.com/windsor)
18:30:47	167375/167375	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2013:00:46%20GMT	https://ca.escortsaffair.com/quebeclondon	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/quebeclondon.html	(from https://ca.escortsaffair.com/windsor)
18:30:48	118934/118934	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2013:00:47%20GMT	https://ca.escortsaffair.com/niagara	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/niagara.html	(from https://ca.escortsaffair.com/windsor)
18:30:49	166514/166514	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2013:00:48%20GMT	https://ca.escortsaffair.com/ottawa	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/ottawa.html	(from https://ca.escortsaffair.com/windsor)
18:30:49	118957/118957	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2013:00:48%20GMT	https://ca.escortsaffair.com/owensound	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/owensound.html	(from https://ca.escortsaffair.com/windsor)
18:30:50	118980/118980	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2013:00:49%20GMT	https://ca.escortsaffair.com/peterborough	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/peterborough.html	(from https://ca.escortsaffair.com/windsor)
18:30:53	165632/165632	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2013:00:52%20GMT	https://ca.escortsaffair.com/sarnia	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/sarnia.html	(from https://ca.escortsaffair.com/windsor)
18:30:53	118993/118993	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2013:00:52%20GMT	https://ca.escortsaffair.com/saultstemarie	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/saultstemarie.html	(from https://ca.escortsaffair.com/windsor)
18:30:55	166311/166311	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2013:00:54%20GMT	https://ca.escortsaffair.com/sudbury	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/sudbury.html	(from https://ca.escortsaffair.com/windsor)
18:30:56	136238/136238	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2013:00:55%20GMT	https://ca.escortsaffair.com/thunderbay	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/thunderbay.html	(from https://ca.escortsaffair.com/windsor)
18:30:58	166949/166949	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2013:00:57%20GMT	https://ca.escortsaffair.com/toronto	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/toronto.html	(from https://ca.escortsaffair.com/windsor)
18:31:01	166457/166457	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2013:01:00%20GMT	https://ca.escortsaffair.com/ajax	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/ajax.html	(from https://ca.escortsaffair.com/windsor)
18:31:02	137409/137409	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2013:01:01%20GMT	https://ca.escortsaffair.com/brampton	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/brampton.html	(from https://ca.escortsaffair.com/windsor)
18:31:04	167910/167910	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2013:01:03%20GMT	https://ca.escortsaffair.com/brockville	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/brockville.html	(from https://ca.escortsaffair.com/windsor)
18:31:05	118960/118960	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2013:01:04%20GMT	https://ca.escortsaffair.com/burlington	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/burlington.html	(from https://ca.escortsaffair.com/windsor)
18:31:08	167066/167066	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2013:01:07%20GMT	https://ca.escortsaffair.com/casselman	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/casselman.html	(from https://ca.escortsaffair.com/windsor)
18:31:11	167122/167122	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2013:01:10%20GMT	https://ca.escortsaffair.com/concord	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/concord.html	(from https://ca.escortsaffair.com/windsor)
18:31:14	166937/166937	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2013:01:12%20GMT	https://ca.escortsaffair.com/etobicoke	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/etobicoke.html	(from https://ca.escortsaffair.com/windsor)
18:31:16	164924/164924	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2013:01:15%20GMT	https://ca.escortsaffair.com/hanover	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/hanover.html	(from https://ca.escortsaffair.com/windsor)
18:31:19	166615/166615	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2013:01:18%20GMT	https://ca.escortsaffair.com/markham	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/markham.html	(from https://ca.escortsaffair.com/windsor)
18:31:19	118931/118931	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2013:01:18%20GMT	https://ca.escortsaffair.com/milton	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/milton.html	(from https://ca.escortsaffair.com/windsor)
18:31:21	168059/168059	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2013:01:20%20GMT	https://ca.escortsaffair.com/mississauga	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/mississauga.html	(from https://ca.escortsaffair.com/windsor)
18:31:21	118976/118976	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2013:01:20%20GMT	https://ca.escortsaffair.com/mountforest	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/mountforest.html	(from https://ca.escortsaffair.com/windsor)
18:31:24	166582/166582	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2013:01:23%20GMT	https://ca.escortsaffair.com/nepean	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/nepean.html	(from https://ca.escortsaffair.com/windsor)
18:31:28	167992/167992	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2013:01:27%20GMT	https://ca.escortsaffair.com/niagarafalls	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/niagarafalls.html	(from https://ca.escortsaffair.com/windsor)
18:31:31	168756/168756	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2013:01:30%20GMT	https://ca.escortsaffair.com/niagaraonthelake	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/niagaraonthelake.html	(from https://ca.escortsaffair.com/windsor)
18:31:34	167100/167100	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2013:01:32%20GMT	https://ca.escortsaffair.com/northbay	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/northbay.html	(from https://ca.escortsaffair.com/windsor)
18:31:36	167424/167424	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2013:01:35%20GMT	https://ca.escortsaffair.com/northyork	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/northyork.html	(from https://ca.escortsaffair.com/windsor)
18:31:38	167522/167522	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2013:01:37%20GMT	https://ca.escortsaffair.com/oakville	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/oakville.html	(from https://ca.escortsaffair.com/windsor)
18:31:41	167684/167684	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2013:01:40%20GMT	https://ca.escortsaffair.com/orangeville	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/orangeville.html	(from https://ca.escortsaffair.com/windsor)
18:31:42	148321/148321	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2013:01:40%20GMT	https://ca.escortsaffair.com/oshawa	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/oshawa.html	(from https://ca.escortsaffair.com/windsor)
18:31:44	166749/166749	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2013:01:43%20GMT	https://ca.escortsaffair.com/pickering	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/pickering.html	(from https://ca.escortsaffair.com/windsor)
18:31:45	118952/118952	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2013:01:44%20GMT	https://ca.escortsaffair.com/princeton	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/princeton.html	(from https://ca.escortsaffair.com/windsor)
18:31:48	167839/167839	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2013:01:47%20GMT	https://ca.escortsaffair.com/richmondhill	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/richmondhill.html	(from https://ca.escortsaffair.com/windsor)
18:31:50	166559/166559	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2013:01:49%20GMT	https://ca.escortsaffair.com/simcoe	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/simcoe.html	(from https://ca.escortsaffair.com/windsor)
18:31:51	118981/118981	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2013:01:50%20GMT	https://ca.escortsaffair.com/stcatharines	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/stcatharines.html	(from https://ca.escortsaffair.com/windsor)
18:31:53	167353/167353	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2013:01:52%20GMT	https://ca.escortsaffair.com/stoneycreek	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/stoneycreek.html	(from https://ca.escortsaffair.com/windsor)
18:31:54	118937/118937	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2013:01:53%20GMT	https://ca.escortsaffair.com/trenton	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/trenton.html	(from https://ca.escortsaffair.com/windsor)
18:31:56	167982/167982	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2013:01:55%20GMT	https://ca.escortsaffair.com/vanier	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/vanier.html	(from https://ca.escortsaffair.com/windsor)
18:31:57	118937/118937	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2013:01:56%20GMT	https://ca.escortsaffair.com/vaughan	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/vaughan.html	(from https://ca.escortsaffair.com/windsor)
18:32:00	166479/166479	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2013:01:59%20GMT	https://ca.escortsaffair.com/welland	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/welland.html	(from https://ca.escortsaffair.com/windsor)
18:32:01	118960/118960	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2013:02:00%20GMT	https://ca.escortsaffair.com/woodbridge	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/woodbridge.html	(from https://ca.escortsaffair.com/windsor)
18:32:03	167580/167580	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2013:02:02%20GMT	https://ca.escortsaffair.com/cacambridge	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/cacambridge.html	(from https://ca.escortsaffair.com/windsor)
18:32:05	167230/167230	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2013:02:04%20GMT	https://ca.escortsaffair.com/cawaterloo	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/cawaterloo.html	(from https://ca.escortsaffair.com/windsor)
18:32:06	118926/118926	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2013:02:05%20GMT	https://ca.escortsaffair.com/cayork	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/cayork.html	(from https://ca.escortsaffair.com/windsor)
18:32:09	167462/167462	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2013:02:08%20GMT	https://ca.escortsaffair.com/scarborough	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/scarborough.html	(from https://ca.escortsaffair.com/windsor)
18:32:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Aug%202021%2013:02:11%20GMT	http://static.escortsaffair.com/resources/css/ad-list.css	C:/xampp/htdocs/%20erosr/erosre/static.escortsaffair.com/resources/css/ad-list.3e.delayed	(from https://ca.escortsaffair.com/windsor)
18:32:12	165315/165315	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2013:02:11%20GMT	https://ca.escortsaffair.com/bradford	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/bradford.html	(from https://ca.escortsaffair.com/windsor)
18:32:12	6078/6078	---MCZ	200	added ('OK')	text/css	date:Sun,%2013%20Jun%202021%2012:15:53%20GMT	https://static.escortsaffair.com/resources/css/ad-list.css	C:/xampp/htdocs/%20erosr/erosre/static.escortsaffair.com/resources/css/ad-list.css	(from https://ca.escortsaffair.com/windsor)
18:32:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Aug%202021%2013:02:12%20GMT	http://static.escortsaffair.com/resources/css/home.css	C:/xampp/htdocs/%20erosr/erosre/static.escortsaffair.com/resources/css/home.css	(from https://ca.escortsaffair.com/windsor)
18:32:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Aug%202021%2013:02:12%20GMT	http://ca.escortsaffair.com/calgary	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/calgary.42.delayed	(from https://ca.escortsaffair.com/windsor)
18:32:13	2423/2423	---MCZ	200	added ('OK')	text/css	date:Sun,%2013%20Jun%202021%2012:19:54%20GMT	https://static.escortsaffair.com/resources/css/home.css	C:/xampp/htdocs/%20erosr/erosre/static.escortsaffair.com/resources/css/home.css	(from https://ca.escortsaffair.com/windsor)
18:32:14	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Aug%202021%2013:02:13%20GMT	http://ca.escortsaffair.com/edmonton	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/edmonton	(from https://ca.escortsaffair.com/windsor)
18:32:14	159111/159111	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2013:02:13%20GMT	https://ca.escortsaffair.com/calgary	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/calgary.html	(from https://ca.escortsaffair.com/windsor)
18:32:15	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Aug%202021%2013:02:14%20GMT	http://ca.escortsaffair.com/ftmcmurray	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/ftmcmurray	(from https://ca.escortsaffair.com/windsor)
18:32:15	159150/159150	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2013:02:14%20GMT	https://ca.escortsaffair.com/edmonton	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/edmonton.html	(from https://ca.escortsaffair.com/windsor)
18:32:16	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Aug%202021%2013:02:15%20GMT	http://ca.escortsaffair.com/grandeprairie	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/grandeprairie	(from https://ca.escortsaffair.com/windsor)
18:32:16	159311/159311	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2013:02:15%20GMT	https://ca.escortsaffair.com/ftmcmurray	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/ftmcmurray.html	(from https://ca.escortsaffair.com/windsor)
18:32:18	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Aug%202021%2013:02:17%20GMT	http://ca.escortsaffair.com/lethbridge	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/lethbridge	(from https://ca.escortsaffair.com/windsor)
18:32:18	159631/159631	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2013:02:17%20GMT	https://ca.escortsaffair.com/grandeprairie	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/grandeprairie.html	(from https://ca.escortsaffair.com/windsor)
18:32:20	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Aug%202021%2013:02:19%20GMT	http://ca.escortsaffair.com/medicinehat	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/medicinehat	(from https://ca.escortsaffair.com/windsor)
18:32:20	159313/159313	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2013:02:19%20GMT	https://ca.escortsaffair.com/lethbridge	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/lethbridge.html	(from https://ca.escortsaffair.com/windsor)
18:32:23	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Aug%202021%2013:02:22%20GMT	http://ca.escortsaffair.com/reddeer	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/reddeer	(from https://ca.escortsaffair.com/windsor)
18:32:23	159597/159597	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2013:02:22%20GMT	https://ca.escortsaffair.com/medicinehat	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/medicinehat.html	(from https://ca.escortsaffair.com/windsor)
18:32:26	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Aug%202021%2013:02:25%20GMT	http://ca.escortsaffair.com/stalbert	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/stalbert	(from https://ca.escortsaffair.com/windsor)
18:32:26	158470/158470	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2013:02:25%20GMT	https://ca.escortsaffair.com/reddeer	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/reddeer.html	(from https://ca.escortsaffair.com/windsor)
18:32:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Aug%202021%2013:02:26%20GMT	http://ca.escortsaffair.com/abbotsford	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/abbotsford	(from https://ca.escortsaffair.com/windsor)
18:32:27	111178/111178	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2013:02:26%20GMT	https://ca.escortsaffair.com/stalbert	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/stalbert.html	(from https://ca.escortsaffair.com/windsor)
18:32:29	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Aug%202021%2013:02:28%20GMT	http://ca.escortsaffair.com/cariboo	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/cariboo	(from https://ca.escortsaffair.com/windsor)
18:32:29	160532/160532	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2013:02:28%20GMT	https://ca.escortsaffair.com/abbotsford	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/abbotsford.html	(from https://ca.escortsaffair.com/windsor)
18:32:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Aug%202021%2013:02:30%20GMT	http://ca.escortsaffair.com/comoxvalley	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/comoxvalley	(from https://ca.escortsaffair.com/windsor)
18:32:31	159760/159760	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2013:02:29%20GMT	https://ca.escortsaffair.com/cariboo	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/cariboo.html	(from https://ca.escortsaffair.com/windsor)
18:32:33	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Aug%202021%2013:02:33%20GMT	http://ca.escortsaffair.com/cranbrook	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/cranbrook	(from https://ca.escortsaffair.com/windsor)
18:32:34	160592/160592	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2013:02:33%20GMT	https://ca.escortsaffair.com/comoxvalley	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/comoxvalley.html	(from https://ca.escortsaffair.com/windsor)
18:32:36	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Aug%202021%2013:02:36%20GMT	http://ca.escortsaffair.com/kamloops	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/kamloops	(from https://ca.escortsaffair.com/windsor)
18:32:37	161809/161809	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2013:02:36%20GMT	https://ca.escortsaffair.com/cranbrook	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/cranbrook.html	(from https://ca.escortsaffair.com/windsor)
18:32:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Aug%202021%2013:02:37%20GMT	http://ca.escortsaffair.com/kelowna	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/kelowna	(from https://ca.escortsaffair.com/windsor)
18:32:38	142440/142440	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2013:02:37%20GMT	https://ca.escortsaffair.com/kamloops	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/kamloops.html	(from https://ca.escortsaffair.com/windsor)
18:32:40	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Aug%202021%2013:02:40%20GMT	http://ca.escortsaffair.com/nanaimo	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/nanaimo	(from https://ca.escortsaffair.com/windsor)
18:32:41	159715/159715	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2013:02:40%20GMT	https://ca.escortsaffair.com/kelowna	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/kelowna.html	(from https://ca.escortsaffair.com/windsor)
18:32:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Aug%202021%2013:02:41%20GMT	http://ca.escortsaffair.com/peacerivercountry	C:/xampp/htdocs/%20erosr/erosre/ca.escortsaffair.com/peacerivercountry	(from https://ca.escortsaffair.com/windsor)
